# Volume points
  43.00881    0.07568   0.07307   0.05560   0.02101  -0.02786  -0.08836  -0.15852  -0.23691  -0.32244  -0.41426
  43.05780    0.07679   0.07418   0.05670   0.02210  -0.02680  -0.08733  -0.15752  -0.23595  -0.32150  -0.41336
  43.10679    0.07792   0.07531   0.05783   0.02320  -0.02572  -0.08628  -0.15650  -0.23495  -0.32054  -0.41243
  43.15578    0.07908   0.07647   0.05898   0.02433  -0.02461  -0.08520  -0.15546  -0.23394  -0.31956  -0.41148
  43.20477    0.08026   0.07765   0.06015   0.02549  -0.02348  -0.08410  -0.15439  -0.23290  -0.31855  -0.41050
  43.25376    0.08146   0.07886   0.06135   0.02667  -0.02233  -0.08298  -0.15329  -0.23184  -0.31752  -0.40950
  43.30275    0.08269   0.08009   0.06257   0.02787  -0.02116  -0.08183  -0.15218  -0.23075  -0.31647  -0.40848
  43.35175    0.08394   0.08134   0.06382   0.02909  -0.01996  -0.08066  -0.15104  -0.22964  -0.31539  -0.40744
  43.40074    0.08522   0.08262   0.06509   0.03034  -0.01873  -0.07946  -0.14987  -0.22851  -0.31429  -0.40637
  43.44973    0.08652   0.08392   0.06638   0.03161  -0.01749  -0.07825  -0.14869  -0.22736  -0.31317  -0.40528
  43.49872    0.08784   0.08524   0.06769   0.03291  -0.01622  -0.07701  -0.14748  -0.22618  -0.31202  -0.40416
  43.54771    0.08919   0.08659   0.06903   0.03423  -0.01493  -0.07574  -0.14624  -0.22498  -0.31085  -0.40303
  43.59670    0.09055   0.08796   0.07039   0.03557  -0.01361  -0.07446  -0.14499  -0.22375  -0.30966  -0.40187
  43.64569    0.09194   0.08935   0.07178   0.03693  -0.01228  -0.07315  -0.14371  -0.22251  -0.30844  -0.40068
  43.69468    0.09336   0.09076   0.07318   0.03832  -0.01092  -0.07182  -0.14241  -0.22124  -0.30721  -0.39948
  43.74368    0.09479   0.09220   0.07461   0.03972  -0.00954  -0.07047  -0.14109  -0.21994  -0.30595  -0.39825
  43.79267    0.09625   0.09366   0.07606   0.04115  -0.00813  -0.06909  -0.13974  -0.21863  -0.30467  -0.39700
